,LHS,LHS_size,RHS,RHS_size,conf,sup,lift,cov
0,"('input_b == 3',)",1,"('MR3_checker == Violated',)",1,1.0,0.1,1.0,0.0
1,"('input_b == 2',)",1,"('MR3_checker == Violated',)",1,1.0,0.1,1.0,0.0
2,"('MR3_input_a == 6.0', 'input_a == 0')",2,"('MR3_checker == Violated',)",1,1.0,0.1,1.0,0.0
3,"('MR3_checker == Violated', 'input_a == 0')",2,"('MR3_input_a == 6.0',)",1,1.0,0.1,10.0,900000000.0
4,"('MR3_checker == Violated', 'MR3_input_a == 6.0')",2,"('input_a == 0',)",1,1.0,0.1,10.0,900000000.0
5,"('input_a == 0',)",1,"('MR3_checker == Violated', 'MR3_input_a == 6.0')",2,1.0,0.1,10.0,900000000.0
6,"('MR3_input_a == 6.0',)",1,"('MR3_checker == Violated', 'input_a == 0')",2,1.0,0.1,10.0,900000000.0
7,"('input_b == 5',)",1,"('MR3_input_b == 11.0',)",1,1.0,0.1,10.0,900000000.0
8,"('MR3_input_b == 11.0',)",1,"('input_b == 5',)",1,1.0,0.1,10.0,900000000.0
9,"('MR3_input_a == 14.0', 'input_a == 8')",2,"('MR3_checker == Violated',)",1,1.0,0.1,1.0,0.0
10,"('MR3_checker == Violated', 'input_a == 8')",2,"('MR3_input_a == 14.0',)",1,1.0,0.1,10.0,900000000.0
11,"('MR3_checker == Violated', 'MR3_input_a == 14.0')",2,"('input_a == 8',)",1,1.0,0.1,10.0,900000000.0
12,"('input_a == 1',)",1,"('MR3_checker == Violated',)",1,1.0,0.1,1.0,0.0
13,"('input_a == 8',)",1,"('MR3_checker == Violated', 'MR3_input_a == 14.0')",2,1.0,0.1,10.0,900000000.0
14,"('MR3_input_a == 14.0',)",1,"('MR3_checker == Violated', 'input_a == 8')",2,1.0,0.1,10.0,900000000.0
15,"('input_a == 3',)",1,"('MR3_input_a == 9.0',)",1,1.0,0.1,10.0,900000000.0
16,"('MR3_input_a == 9.0',)",1,"('input_a == 3',)",1,1.0,0.1,10.0,900000000.0
17,"('MR3_input_b == 9.0', 'input_b == 3')",2,"('MR3_checker == Violated',)",1,1.0,0.1,1.0,0.0
18,"('MR3_checker == Violated', 'input_b == 3')",2,"('MR3_input_b == 9.0',)",1,1.0,0.1,10.0,900000000.0
19,"('MR3_checker == Violated', 'MR3_input_b == 9.0')",2,"('input_b == 3',)",1,1.0,0.1,10.0,900000000.0
20,"('input_b == 3',)",1,"('MR3_checker == Violated', 'MR3_input_b == 9.0')",2,1.0,0.1,10.0,900000000.0
21,"('MR3_input_b == 9.0',)",1,"('MR3_checker == Violated', 'input_b == 3')",2,1.0,0.1,10.0,900000000.0
22,"('input_a == 9',)",1,"('MR3_input_a == 15.0',)",1,1.0,0.1,10.0,900000000.0
23,"('input_a == 3',)",1,"('MR3_checker == Violated',)",1,1.0,0.1,1.0,0.0
24,"('MR3_input_a == 15.0',)",1,"('input_a == 9',)",1,1.0,0.1,10.0,900000000.0
25,"('MR3_input_b == 15.0', 'input_b == 9')",2,"('MR3_checker == Violated',)",1,1.0,0.1,1.0,0.0
26,"('MR3_checker == Violated', 'input_b == 9')",2,"('MR3_input_b == 15.0',)",1,1.0,0.1,10.0,900000000.0
27,"('MR3_checker == Violated', 'MR3_input_b == 15.0')",2,"('input_b == 9',)",1,1.0,0.1,10.0,900000000.0
28,"('input_b == 9',)",1,"('MR3_checker == Violated', 'MR3_input_b == 15.0')",2,1.0,0.1,10.0,900000000.0
29,"('MR3_input_b == 15.0',)",1,"('MR3_checker == Violated', 'input_b == 9')",2,1.0,0.1,10.0,900000000.0
30,"('MR3_input_b == 7.0', 'input_b == 1')",2,"('MR3_checker == Violated',)",1,1.0,0.1,1.0,0.0
31,"('MR3_checker == Violated', 'input_b == 1')",2,"('MR3_input_b == 7.0',)",1,1.0,0.1,10.0,900000000.0
32,"('input_b == 0',)",1,"('MR3_checker == Violated',)",1,1.0,0.1,1.0,0.0
33,"('MR3_checker == Violated', 'MR3_input_b == 7.0')",2,"('input_b == 1',)",1,1.0,0.1,10.0,900000000.0
34,"('MR3_input_a == 15.0', 'input_a == 9')",2,"('MR3_checker == Violated',)",1,1.0,0.1,1.0,0.0
35,"('MR3_checker == Violated', 'input_a == 9')",2,"('MR3_input_a == 15.0',)",1,1.0,0.1,10.0,900000000.0
36,"('MR3_checker == Violated', 'MR3_input_a == 15.0')",2,"('input_a == 9',)",1,1.0,0.1,10.0,900000000.0
37,"('input_a == 9',)",1,"('MR3_checker == Violated', 'MR3_input_a == 15.0')",2,1.0,0.1,10.0,900000000.0
38,"('MR3_input_a == 15.0',)",1,"('MR3_checker == Violated', 'input_a == 9')",2,1.0,0.1,10.0,900000000.0
39,"('input_b == 1',)",1,"('MR3_checker == Violated', 'MR3_input_b == 7.0')",2,1.0,0.1,10.0,900000000.0
40,"('input_a == 9',)",1,"('MR3_checker == Violated',)",1,1.0,0.1,1.0,0.0
41,"('MR3_input_b == 7.0',)",1,"('MR3_checker == Violated', 'input_b == 1')",2,1.0,0.1,10.0,900000000.0
42,"('input_b == 8',)",1,"('MR3_checker == Violated',)",1,1.0,0.1,1.0,0.0
43,"('MR3_input_a == 12.0',)",1,"('MR3_checker == Violated',)",1,1.0,0.1,1.0,0.0
44,"('input_a == 8',)",1,"('MR3_input_a == 14.0',)",1,1.0,0.1,10.0,900000000.0
45,"('MR3_input_a == 14.0',)",1,"('input_a == 8',)",1,1.0,0.1,10.0,900000000.0
46,"('input_a == 5',)",1,"('MR3_checker == Violated',)",1,1.0,0.1,1.0,0.0
47,"('MR3_input_a == 7.0', 'input_a == 1')",2,"('MR3_checker == Violated',)",1,1.0,0.1,1.0,0.0
48,"('MR3_checker == Violated', 'input_a == 1')",2,"('MR3_input_a == 7.0',)",1,1.0,0.1,10.0,900000000.0
49,"('MR3_checker == Violated', 'MR3_input_a == 7.0')",2,"('input_a == 1',)",1,1.0,0.1,10.0,900000000.0
50,"('input_a == 1',)",1,"('MR3_checker == Violated', 'MR3_input_a == 7.0')",2,1.0,0.1,10.0,900000000.0
51,"('MR3_input_a == 7.0',)",1,"('MR3_checker == Violated', 'input_a == 1')",2,1.0,0.1,10.0,900000000.0
52,"('input_a == 6',)",1,"('MR3_checker == Violated',)",1,1.0,0.1,1.0,0.0
53,"('MR3_input_b == 15.0',)",1,"('MR3_checker == Violated',)",1,1.0,0.1,1.0,0.0
54,"('input_a == 7',)",1,"('MR3_input_a == 13.0',)",1,1.0,0.1,10.0,900000000.0
55,"('MR3_input_a == 13.0',)",1,"('input_a == 7',)",1,1.0,0.1,10.0,900000000.0
56,"('input_b == 2',)",1,"('MR3_input_b == 8.0',)",1,1.0,0.1,10.0,900000000.0
57,"('MR3_input_b == 8.0',)",1,"('input_b == 2',)",1,1.0,0.1,10.0,900000000.0
58,"('MR3_input_b == 8.0', 'input_b == 2')",2,"('MR3_checker == Violated',)",1,1.0,0.1,1.0,0.0
59,"('MR3_checker == Violated', 'input_b == 2')",2,"('MR3_input_b == 8.0',)",1,1.0,0.1,10.0,900000000.0
60,"('MR3_checker == Violated', 'MR3_input_b == 8.0')",2,"('input_b == 2',)",1,1.0,0.1,10.0,900000000.0
61,"('input_b == 2',)",1,"('MR3_checker == Violated', 'MR3_input_b == 8.0')",2,1.0,0.1,10.0,900000000.0
62,"('MR3_input_b == 14.0', 'input_b == 8')",2,"('MR3_checker == Violated',)",1,1.0,0.1,1.0,0.0
63,"('MR3_checker == Violated', 'input_b == 8')",2,"('MR3_input_b == 14.0',)",1,1.0,0.1,10.0,900000000.0
64,"('MR3_checker == Violated', 'MR3_input_b == 14.0')",2,"('input_b == 8',)",1,1.0,0.1,10.0,900000000.0
65,"('input_b == 8',)",1,"('MR3_checker == Violated', 'MR3_input_b == 14.0')",2,1.0,0.1,10.0,900000000.0
66,"('MR3_input_b == 14.0',)",1,"('MR3_checker == Violated', 'input_b == 8')",2,1.0,0.1,10.0,900000000.0
67,"('MR3_input_b == 8.0',)",1,"('MR3_checker == Violated', 'input_b == 2')",2,1.0,0.1,10.0,900000000.0
68,"('MR3_input_b == 6.0',)",1,"('MR3_checker == Violated',)",1,1.0,0.1,1.0,0.0
69,"('MR3_input_b == 12.0', 'input_b == 6')",2,"('MR3_checker == Violated',)",1,1.0,0.1,1.0,0.0
70,"('MR3_checker == Violated', 'input_b == 6')",2,"('MR3_input_b == 12.0',)",1,1.0,0.1,10.0,900000000.0
71,"('MR3_checker == Violated', 'MR3_input_b == 12.0')",2,"('input_b == 6',)",1,1.0,0.1,10.0,900000000.0
72,"('input_b == 6',)",1,"('MR3_checker == Violated', 'MR3_input_b == 12.0')",2,1.0,0.1,10.0,900000000.0
73,"('MR3_input_b == 12.0',)",1,"('MR3_checker == Violated', 'input_b == 6')",2,1.0,0.1,10.0,900000000.0
74,"('MR3_input_b == 12.0',)",1,"('MR3_checker == Violated',)",1,1.0,0.1,1.0,0.0
75,"('MR3_input_b == 10.0', 'input_b == 4')",2,"('MR3_checker == Violated',)",1,1.0,0.1,1.0,0.0
76,"('MR3_checker == Violated', 'input_b == 4')",2,"('MR3_input_b == 10.0',)",1,1.0,0.1,10.0,900000000.0
77,"('MR3_checker == Violated', 'MR3_input_b == 10.0')",2,"('input_b == 4',)",1,1.0,0.1,10.0,900000000.0
78,"('input_b == 7',)",1,"('MR3_input_b == 13.0',)",1,1.0,0.1,10.0,900000000.0
79,"('MR3_input_b == 13.0',)",1,"('input_b == 7',)",1,1.0,0.1,10.0,900000000.0
80,"('input_b == 4',)",1,"('MR3_checker == Violated', 'MR3_input_b == 10.0')",2,1.0,0.1,10.0,900000000.0
81,"('MR3_input_b == 10.0',)",1,"('MR3_checker == Violated', 'input_b == 4')",2,1.0,0.1,10.0,900000000.0
82,"('MR3_input_a == 8.0',)",1,"('MR3_checker == Violated',)",1,1.0,0.1,1.0,0.0
83,"('MR3_input_a == 10.0', 'input_a == 4')",2,"('MR3_checker == Violated',)",1,1.0,0.1,1.0,0.0
84,"('MR3_checker == Violated', 'input_a == 4')",2,"('MR3_input_a == 10.0',)",1,1.0,0.1,10.0,900000000.0
85,"('MR3_checker == Violated', 'MR3_input_a == 10.0')",2,"('input_a == 4',)",1,1.0,0.1,10.0,900000000.0
86,"('input_a == 4',)",1,"('MR3_checker == Violated', 'MR3_input_a == 10.0')",2,1.0,0.1,10.0,900000000.0
87,"('MR3_input_a == 10.0',)",1,"('MR3_checker == Violated', 'input_a == 4')",2,1.0,0.1,10.0,900000000.0
88,"('MR3_input_b == 8.0',)",1,"('MR3_checker == Violated',)",1,1.0,0.1,1.0,0.0
89,"('input_a == 4',)",1,"('MR3_checker == Violated',)",1,1.0,0.1,1.0,0.0
90,"('MR3_input_a == 6.0',)",1,"('MR3_checker == Violated',)",1,1.0,0.1,1.0,0.0
91,"('MR3_input_b == 7.0',)",1,"('MR3_checker == Violated',)",1,1.0,0.1,1.0,0.0
92,"('input_a == 2',)",1,"('MR3_input_a == 8.0',)",1,1.0,0.1,10.0,900000000.0
93,"('MR3_input_a == 8.0',)",1,"('input_a == 2',)",1,1.0,0.1,10.0,900000000.0
94,"('MR3_input_a == 10.0',)",1,"('input_a == 4',)",1,1.0,0.1,10.0,900000000.0
95,"('input_a == 4',)",1,"('MR3_input_a == 10.0',)",1,1.0,0.1,10.0,900000000.0
96,"('MR3_input_a == 11.0',)",1,"('MR3_checker == Violated',)",1,1.0,0.1,1.0,0.0
97,"('MR3_input_b == 6.0', 'input_b == 0')",2,"('MR3_checker == Violated',)",1,1.0,0.1,1.0,0.0
98,"('MR3_checker == Violated', 'input_b == 0')",2,"('MR3_input_b == 6.0',)",1,1.0,0.1,10.0,900000000.0
99,"('MR3_checker == Violated', 'MR3_input_b == 6.0')",2,"('input_b == 0',)",1,1.0,0.1,10.0,900000000.0
100,"('input_b == 0',)",1,"('MR3_checker == Violated', 'MR3_input_b == 6.0')",2,1.0,0.1,10.0,900000000.0
101,"('MR3_input_b == 6.0',)",1,"('MR3_checker == Violated', 'input_b == 0')",2,1.0,0.1,10.0,900000000.0
102,"('input_a == 7',)",1,"('MR3_checker == Violated',)",1,1.0,0.1,1.0,0.0
103,"('input_b == 9',)",1,"('MR3_checker == Violated',)",1,1.0,0.1,1.0,0.0
104,"('input_b == 3',)",1,"('MR3_input_b == 9.0',)",1,1.0,0.1,10.0,900000000.0
105,"('MR3_input_b == 9.0',)",1,"('input_b == 3',)",1,1.0,0.1,10.0,900000000.0
106,"('MR3_input_a == 9.0', 'input_a == 3')",2,"('MR3_checker == Violated',)",1,1.0,0.1,1.0,0.0
107,"('MR3_checker == Violated', 'input_a == 3')",2,"('MR3_input_a == 9.0',)",1,1.0,0.1,10.0,900000000.0
108,"('MR3_checker == Violated', 'MR3_input_a == 9.0')",2,"('input_a == 3',)",1,1.0,0.1,10.0,900000000.0
109,"('input_a == 3',)",1,"('MR3_checker == Violated', 'MR3_input_a == 9.0')",2,1.0,0.1,10.0,900000000.0
110,"('MR3_input_a == 9.0',)",1,"('MR3_checker == Violated', 'input_a == 3')",2,1.0,0.1,10.0,900000000.0
111,"('output == 9.0',)",1,"('MR3_checker == Violated',)",1,1.0,0.1,1.0,0.0
112,"('input_b == 7',)",1,"('MR3_checker == Violated',)",1,1.0,0.1,1.0,0.0
113,"('MR3_input_b == 9.0',)",1,"('MR3_checker == Violated',)",1,1.0,0.1,1.0,0.0
114,"('MR3_input_b == 11.0',)",1,"('MR3_checker == Violated',)",1,1.0,0.1,1.0,0.0
115,"('MR3_input_b == 11.0', 'input_b == 5')",2,"('MR3_checker == Violated',)",1,1.0,0.1,1.0,0.0
116,"('MR3_checker == Violated', 'input_b == 5')",2,"('MR3_input_b == 11.0',)",1,1.0,0.1,10.0,900000000.0
117,"('MR3_checker == Violated', 'MR3_input_b == 11.0')",2,"('input_b == 5',)",1,1.0,0.1,10.0,900000000.0
118,"('input_b == 5',)",1,"('MR3_checker == Violated', 'MR3_input_b == 11.0')",2,1.0,0.1,10.0,900000000.0
119,"('MR3_input_b == 11.0',)",1,"('MR3_checker == Violated', 'input_b == 5')",2,1.0,0.1,10.0,900000000.0
120,"('input_b == 4',)",1,"('MR3_checker == Violated',)",1,1.0,0.1,1.0,0.0
121,"('input_a == 1',)",1,"('MR3_input_a == 7.0',)",1,1.0,0.1,10.0,900000000.0
122,"('MR3_input_a == 7.0',)",1,"('input_a == 1',)",1,1.0,0.1,10.0,900000000.0
123,"('input_b == 6',)",1,"('MR3_input_b == 12.0',)",1,1.0,0.1,10.0,900000000.0
124,"('MR3_input_b == 12.0',)",1,"('input_b == 6',)",1,1.0,0.1,10.0,900000000.0
125,"('input_a == 0',)",1,"('MR3_input_a == 6.0',)",1,1.0,0.1,10.0,900000000.0
126,"('MR3_input_a == 6.0',)",1,"('input_a == 0',)",1,1.0,0.1,10.0,900000000.0
127,"('MR3_input_b == 14.0',)",1,"('MR3_checker == Violated',)",1,1.0,0.1,1.0,0.0
128,"('MR3_input_a == 13.0',)",1,"('MR3_checker == Violated',)",1,1.0,0.1,1.0,0.0
129,"('input_b == 6',)",1,"('MR3_checker == Violated',)",1,1.0,0.1,1.0,0.0
130,"('MR3_input_a == 13.0', 'input_a == 7')",2,"('MR3_checker == Violated',)",1,1.0,0.1,1.0,0.0
131,"('MR3_checker == Violated', 'input_a == 7')",2,"('MR3_input_a == 13.0',)",1,1.0,0.1,10.0,900000000.0
132,"('MR3_checker == Violated', 'MR3_input_a == 13.0')",2,"('input_a == 7',)",1,1.0,0.1,10.0,900000000.0
133,"('input_a == 7',)",1,"('MR3_checker == Violated', 'MR3_input_a == 13.0')",2,1.0,0.1,10.0,900000000.0
134,"('MR3_input_a == 13.0',)",1,"('MR3_checker == Violated', 'input_a == 7')",2,1.0,0.1,10.0,900000000.0
135,"('input_a == 0',)",1,"('MR3_checker == Violated',)",1,1.0,0.1,1.0,0.0
136,"('MR3_input_a == 9.0',)",1,"('MR3_checker == Violated',)",1,1.0,0.1,1.0,0.0
137,"('input_b == 0',)",1,"('MR3_input_b == 6.0',)",1,1.0,0.1,10.0,900000000.0
138,"('MR3_input_b == 6.0',)",1,"('input_b == 0',)",1,1.0,0.1,10.0,900000000.0
139,"('MR3_input_a == 14.0',)",1,"('MR3_checker == Violated',)",1,1.0,0.1,1.0,0.0
140,"('input_a == 5',)",1,"('MR3_input_a == 11.0',)",1,1.0,0.1,10.0,900000000.0
141,"('MR3_input_a == 11.0',)",1,"('input_a == 5',)",1,1.0,0.1,10.0,900000000.0
142,"('MR3_input_a == 12.0', 'input_a == 6')",2,"('MR3_checker == Violated',)",1,1.0,0.1,1.0,0.0
143,"('MR3_checker == Violated', 'input_a == 6')",2,"('MR3_input_a == 12.0',)",1,1.0,0.1,10.0,900000000.0
144,"('MR3_checker == Violated', 'MR3_input_a == 12.0')",2,"('input_a == 6',)",1,1.0,0.1,10.0,900000000.0
145,"('input_b == 1',)",1,"('MR3_checker == Violated',)",1,1.0,0.1,1.0,0.0
146,"('input_a == 6',)",1,"('MR3_checker == Violated', 'MR3_input_a == 12.0')",2,1.0,0.1,10.0,900000000.0
147,"('MR3_input_a == 12.0',)",1,"('MR3_checker == Violated', 'input_a == 6')",2,1.0,0.1,10.0,900000000.0
148,"('MR3_input_a == 8.0', 'input_a == 2')",2,"('MR3_checker == Violated',)",1,1.0,0.1,1.0,0.0
149,"('MR3_checker == Violated', 'input_a == 2')",2,"('MR3_input_a == 8.0',)",1,1.0,0.1,10.0,900000000.0
150,"('MR3_checker == Violated', 'MR3_input_a == 8.0')",2,"('input_a == 2',)",1,1.0,0.1,10.0,900000000.0
151,"('input_a == 2',)",1,"('MR3_checker == Violated', 'MR3_input_a == 8.0')",2,1.0,0.1,10.0,900000000.0
152,"('MR3_input_a == 8.0',)",1,"('MR3_checker == Violated', 'input_a == 2')",2,1.0,0.1,10.0,900000000.0
153,"('input_a == 6',)",1,"('MR3_input_a == 12.0',)",1,1.0,0.1,10.0,900000000.0
154,"('MR3_input_a == 12.0',)",1,"('input_a == 6',)",1,1.0,0.1,10.0,900000000.0
155,"('MR3_input_a == 11.0', 'input_a == 5')",2,"('MR3_checker == Violated',)",1,1.0,0.1,1.0,0.0
156,"('MR3_checker == Violated', 'input_a == 5')",2,"('MR3_input_a == 11.0',)",1,1.0,0.1,10.0,900000000.0
157,"('MR3_checker == Violated', 'MR3_input_a == 11.0')",2,"('input_a == 5',)",1,1.0,0.1,10.0,900000000.0
158,"('input_a == 5',)",1,"('MR3_checker == Violated', 'MR3_input_a == 11.0')",2,1.0,0.1,10.0,900000000.0
159,"('MR3_input_a == 11.0',)",1,"('MR3_checker == Violated', 'input_a == 5')",2,1.0,0.1,10.0,900000000.0
160,"('MR3_input_b == 13.0', 'input_b == 7')",2,"('MR3_checker == Violated',)",1,1.0,0.1,1.0,0.0
161,"('MR3_checker == Violated', 'input_b == 7')",2,"('MR3_input_b == 13.0',)",1,1.0,0.1,10.0,900000000.0
162,"('input_b == 4',)",1,"('MR3_input_b == 10.0',)",1,1.0,0.1,10.0,900000000.0
163,"('MR3_input_b == 10.0',)",1,"('input_b == 4',)",1,1.0,0.1,10.0,900000000.0
164,"('MR3_checker == Violated', 'MR3_input_b == 13.0')",2,"('input_b == 7',)",1,1.0,0.1,10.0,900000000.0
165,"('input_b == 7',)",1,"('MR3_checker == Violated', 'MR3_input_b == 13.0')",2,1.0,0.1,10.0,900000000.0
166,"('MR3_input_b == 13.0',)",1,"('MR3_checker == Violated', 'input_b == 7')",2,1.0,0.1,10.0,900000000.0
167,"('input_b == 1',)",1,"('MR3_input_b == 7.0',)",1,1.0,0.1,10.0,900000000.0
168,"('MR3_input_b == 7.0',)",1,"('input_b == 1',)",1,1.0,0.1,10.0,900000000.0
169,"('input_b == 9',)",1,"('MR3_input_b == 15.0',)",1,1.0,0.1,10.0,900000000.0
170,"('input_b == 5',)",1,"('MR3_checker == Violated',)",1,1.0,0.1,1.0,0.0
171,"('MR3_input_b == 15.0',)",1,"('input_b == 9',)",1,1.0,0.1,10.0,900000000.0
172,"('input_a == 2',)",1,"('MR3_checker == Violated',)",1,1.0,0.1,1.0,0.0
173,"('MR3_input_a == 15.0',)",1,"('MR3_checker == Violated',)",1,1.0,0.1,1.0,0.0
174,"('MR3_input_b == 10.0',)",1,"('MR3_checker == Violated',)",1,1.0,0.1,1.0,0.0
175,"('MR3_input_a == 7.0',)",1,"('MR3_checker == Violated',)",1,1.0,0.1,1.0,0.0
176,"('input_b == 8',)",1,"('MR3_input_b == 14.0',)",1,1.0,0.1,10.0,900000000.0
177,"('MR3_input_b == 14.0',)",1,"('input_b == 8',)",1,1.0,0.1,10.0,900000000.0
178,"('MR3_input_b == 13.0',)",1,"('MR3_checker == Violated',)",1,1.0,0.1,1.0,0.0
179,"('input_a == 8',)",1,"('MR3_checker == Violated',)",1,1.0,0.1,1.0,0.0
180,"('MR3_input_a == 10.0',)",1,"('MR3_checker == Violated',)",1,1.0,0.1,1.0,0.0
